NOME;EMAIL;CEP;LOGRADOURO;NUMERO;CIDADE;ESTADO;DEPARTAMENTO;AVATAR
Laura Nogueira;Laura.Nogueira47@hotmail.com;24131-267;Ofélia Marginal;678;Boa Vista;Amazonas;Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/534.jpg
Ladislau Reis;Ladislau.Reis@hotmail.com;73393-777;Alícia Alameda;900;Serra;Rondônia;Saúde, Roupas & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/470.jpg
Alessandra Reis;Alessandra65@bol.com.br;49551-713;Natália Rodovia;899;Mossoró;Ceará;Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/92.jpg
Murilo Moreira;Murilo_Moreira@gmail.com;11461-661;Heitor Rua;352;Petrolina;Espírito Santo;Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/326.jpg
Ana Laura Costa;AnaLaura.Costa@yahoo.com;48341-165;Vitória Avenida;19;Gravataí;Mato Grosso;Turismo & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/430.jpg
Anthony Franco;Anthony.Franco@hotmail.com;14852-400;Albuquerque Alameda;743;Brasília;Paraíba;Ferramentas, Esportes & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/395.jpg
Lorraine Saraiva;Lorraine9@bol.com.br;84966-967;Santos Travessa;839;São Bernardo do Campo;São Paulo;Industrial & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/517.jpg
Natália Xavier;Natalia.Xavier@bol.com.br;00994-226;Maria Júlia Marginal;29;Pelotas;Paraná;Saúde & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/333.jpg
Alexandre Moraes;Alexandre_Moraes57@hotmail.com;46279-137;Meire Travessa;106;Londrina;Amapá;Turismo & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/173.jpg
Sophia Moreira;Sophia94@gmail.com;25601-935;Salvador Marginal;845;São Bernardo do Campo;Alagoas;Sapatos & Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1140.jpg
João Albuquerque;Joao61@bol.com.br;73836-237;Luiza Marginal;113;Campinas;Roraima;Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/572.jpg
Larissa Pereira;Larissa_Pereira75@gmail.com;10704-624;Martins Rodovia;82;Vila Velha;Pará;Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1096.jpg
Samuel Pereira;Samuel57@yahoo.com;12237-687;Manuela Alameda;969;São José do Rio Preto;Paraíba;Saúde, Industrial & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1165.jpg
Esther Carvalho;Esther.Carvalho8@live.com;33376-011;Souza Avenida;286;Natal;São Paulo;Roupas & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/988.jpg
Pietro Martins;Pietro.Martins@live.com;47468-528;Barros Travessa;196;Teresina;Tocantins;Computadores, Bebê & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/6.jpg
Maitê Xavier;Maite56@hotmail.com;27875-947;Nogueira Marginal;550;Vitória;Roraima;Bebê, Saúde & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/497.jpg
Gael Souza;Gael.Souza31@live.com;98747-381;Saraiva Rodovia;794;Carapicuíba;Tocantins;Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/622.jpg
Fabrícia Costa;Fabricia.Costa@hotmail.com;23568-315;Pereira Avenida;158;Montes Claros;São Paulo;Turismo & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/894.jpg
Célia Oliveira;Celia_Oliveira@yahoo.com;14410-018;Moraes Rodovia;885;Ananindeua;Ceará;Saúde, Esportes & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/619.jpg
Felícia Macedo;Felicia_Macedo93@live.com;95587-831;Moreira Avenida;538;Rio de Janeiro;Mato Grosso do Sul;Computadores & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1107.jpg
Elisa Barros;Elisa_Barros93@gmail.com;30061-409;Marcelo Rua;218;São José do Rio Preto;Pernambuco;Automotivo & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/847.jpg
Rafael Silva;Rafael_Silva@yahoo.com;67304-727;Moraes Rodovia;449;Londrina;Ceará;Turismo, Mercearia & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/138.jpg
Meire Silva;Meire_Silva@yahoo.com;86688-240;Felipe Marginal;253;Rio de Janeiro;Ceará;Jóias, Filmes & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/489.jpg
Marcelo Xavier;Marcelo48@bol.com.br;90872-801;Guilherme Avenida;879;Aracaju;Mato Grosso do Sul;Beleza, Brinquedos & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1229.jpg
Hugo Costa;Hugo31@gmail.com;98637-969;Martins Rua;793;Olinda;Rondônia;Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/527.jpg
Felícia Albuquerque;Felicia.Albuquerque23@yahoo.com;21320-092;Ricardo Marginal;630;Feira de Santana;Maranhão;Bebê & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/99.jpg
Marina Silva;Marina.Silva@hotmail.com;51703-692;Gabriel Avenida;329;Anápolis;Piauí;Jóias, Eletrônicos & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/933.jpg
Antonella Nogueira;Antonella_Nogueira@bol.com.br;52816-828;Davi Rua;487;Sorocaba;Alagoas;Saúde, Sapatos & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/486.jpg
Isabela Saraiva;Isabela57@yahoo.com;20278-723;Antônio Avenida;912;Goiânia;Maranhão;Casa, Beleza & Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/967.jpg
Esther Silva;Esther19@bol.com.br;81740-457;Santos Alameda;207;Uberlândia;Rio de Janeiro;Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1093.jpg
Laura Melo;Laura.Melo8@live.com;04576-701;Isabel Rua;184;Aparecida de Goiânia;Roraima;Sapatos & Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1148.jpg
Fábio Moraes;Fabio.Moraes31@yahoo.com;94985-630;Franco Travessa;353;Belo Horizonte;Pará;Ferramentas & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/810.jpg
Marina Carvalho;Marina96@gmail.com;99113-364;Maria Eduarda Travessa;536;Suzano;Goiás;Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/537.jpg
Marli Moreira;Marli_Moreira@hotmail.com;76179-303;Macedo Marginal;784;Campos dos Goytacazes;Mato Grosso;Casa, Turismo & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/302.jpg
Gabriel Oliveira;Gabriel_Oliveira79@yahoo.com;69205-565;Elísio Travessa;81;João Pessoa;Acre;Casa & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1119.jpg
Lara Silva;Lara_Silva24@bol.com.br;98011-028;Benjamin Travessa;598;Aracaju;Ceará;Jóias, Música & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/600.jpg
Feliciano Carvalho;Feliciano.Carvalho@hotmail.com;29976-699;Isabel Alameda;464;Vitória;São Paulo;Jardim, Música & Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/905.jpg
Matheus Macedo;Matheus.Macedo@hotmail.com;12953-638;Barros Rua;874;Mogi das Cruzes;Pernambuco;Música & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/456.jpg
Breno Xavier;Breno_Xavier57@yahoo.com;04185-843;Sirineu Rua;891;Belford Roxo;Rondônia;Filmes & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1023.jpg
Miguel Braga;Miguel11@live.com;88229-575;Júlia Avenida;488;Jundiaí;Pernambuco;Turismo, Esportes & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/799.jpg
Cauã Carvalho;Caua.Carvalho@bol.com.br;90477-525;Roberto Marginal;67;Guarulhos;Amazonas;Bebê & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/798.jpg
Elísio Nogueira;Elisio.Nogueira42@live.com;04531-322;Melo Alameda;28;Salvador;Rondônia;Esportes & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/978.jpg
Antonella Silva;Antonella39@hotmail.com;32258-664;Alessandra Avenida;269;São Paulo;Acre;Jóias, Ferramentas & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/582.jpg
Vicente Souza;Vicente66@yahoo.com;23219-209;Matheus Avenida;427;Osasco;Roraima;Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/813.jpg
Alice Costa;Alice20@bol.com.br;71872-760;Macedo Marginal;176;Caxias do Sul;Paraíba;Beleza & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/399.jpg
Fabrício Moraes;Fabricio_Moraes94@gmail.com;75546-870;Souza Marginal;522;Campo Grande;Espírito Santo;Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1152.jpg
Maria Luiza Macedo;MariaLuiza.Macedo34@yahoo.com;68156-570;Saraiva Travessa;469;Bauru;Rio de Janeiro;Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/483.jpg
Salvador Carvalho;Salvador_Carvalho17@hotmail.com;76782-370;Macedo Travessa;683;Ribeirão Preto;Alagoas;Sapatos, Beleza & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1132.jpg
Breno Albuquerque;Breno_Albuquerque44@yahoo.com;93956-738;Sirineu Marginal;516;Goiânia;Distrito Federal;Industrial, Livros & Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1065.jpg
Noah Melo;Noah.Melo@live.com;88080-511;Pereira Avenida;903;Macapá;São Paulo;Esportes & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/162.jpg
Frederico Barros;Frederico90@yahoo.com;19742-851;Alexandre Marginal;318;Aparecida de Goiânia;Ceará;Filmes, Música & Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/414.jpg
Ladislau Carvalho;Ladislau87@bol.com.br;75348-068;Alice Alameda;183;Osasco;Pernambuco;Automotivo, Crianças & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/887.jpg
Gustavo Souza;Gustavo68@gmail.com;07812-484;Silva Rua;357;Vitória;Bahia;Livros, Filmes & Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/695.jpg
Valentina Batista;Valentina.Batista@hotmail.com;00297-725;Júlio Alameda;912;Aracaju;Paraíba;Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1190.jpg
Liz Moreira;Liz.Moreira15@yahoo.com;29203-512;Pereira Alameda;816;São Luís;Goiás;Saúde, Sapatos & Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/762.jpg
Alessandra Melo;Alessandra_Melo@live.com;69534-358;Nogueira Travessa;238;Serra;Santa Catarina;Industrial & Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/729.jpg
João Pedro Xavier;JoaoPedro.Xavier96@gmail.com;98635-044;Júlia Alameda;656;Contagem;Paraná;Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/838.jpg
Isabella Albuquerque;Isabella.Albuquerque@gmail.com;39163-463;Melo Rodovia;29;Goiânia;Tocantins;Jardim, Mercearia & Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/245.jpg
Raul Xavier;Raul6@live.com;63567-814;Lívia Rodovia;558;Salvador;Rondônia;Brinquedos, Ferramentas & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/91.jpg
Antonella Albuquerque;Antonella38@hotmail.com;22497-104;Matheus Rodovia;389;Petrolina;Santa Catarina;Saúde & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/160.jpg
Felícia Costa;Felicia38@bol.com.br;06135-437;Feliciano Alameda;424;Carapicuíba;Piauí;Eletrônicos, Beleza & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/401.jpg
Elisa Albuquerque;Elisa.Albuquerque77@yahoo.com;49318-762;Pereira Marginal;361;Belém;Distrito Federal;Automotivo, Crianças & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/614.jpg
Sophia Reis;Sophia6@hotmail.com;22884-150;Lívia Rua;117;São José dos Pinhais;Minas Gerais;Turismo, Música & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1065.jpg
Noah Pereira;Noah84@hotmail.com;95633-388;Gael Rodovia;898;Londrina;Rio Grande do Sul;Automotivo, Jardim & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/471.jpg
Daniel Costa;Daniel_Costa95@bol.com.br;77942-327;Silva Marginal;670;Uberaba;Ceará;Ferramentas, Roupas & Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1190.jpg
Beatriz Costa;Beatriz_Costa71@bol.com.br;89738-721;Maria Clara Travessa;760;São Gonçalo;Amapá;Crianças & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/755.jpg
Elísio Batista;Elisio96@bol.com.br;33764-917;Carvalho Rodovia;545;Osasco;Espírito Santo;Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/102.jpg
Clara Macedo;Clara57@live.com;36063-040;Franco Rodovia;194;Caxias do Sul;Goiás;Crianças, Saúde & Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/873.jpg
Washington Nogueira;Washington_Nogueira46@gmail.com;48959-689;Silva Travessa;215;Cuiabá;Tocantins;Automotivo & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/234.jpg
Ana Laura Reis;AnaLaura_Reis@hotmail.com;15924-314;Isabella Travessa;597;Santo André;São Paulo;Sapatos, Industrial & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/850.jpg
Samuel Franco;Samuel73@yahoo.com;78233-602;Batista Rodovia;96;Osasco;Sergipe;Bebê, Roupas & Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1022.jpg
Isabela Silva;Isabela.Silva@gmail.com;11244-721;Reis Travessa;920;Curitiba;Acre;Mercearia, Casa & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/90.jpg
Isaac Carvalho;Isaac_Carvalho@hotmail.com;89253-677;Bryan Travessa;267;Camaçari;Amazonas;Casa & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/491.jpg
Norberto Saraiva;Norberto59@bol.com.br;08445-491;Caio Travessa;406;São Vicente;Paraíba;Automotivo, Jóias & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/147.jpg
Lorenzo Santos;Lorenzo.Santos29@gmail.com;50891-215;Morgana Marginal;481;Brasília;Goiás;Ferramentas, Automotivo & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/755.jpg
Nataniel Martins;Nataniel_Martins89@gmail.com;03571-790;Nogueira Rodovia;199;Betim;Paraíba;Ferramentas, Filmes & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/401.jpg
Morgana Franco;Morgana69@bol.com.br;32030-665;Isis Alameda;190;Guarulhos;Paraíba;Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/647.jpg
João Miguel Braga;JoaoMiguel_Braga7@bol.com.br;75173-826;Melo Travessa;825;Belford Roxo;Santa Catarina;Jogos & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/532.jpg
Eduarda Reis;Eduarda11@live.com;05404-969;Miguel Rua;712;Paulista;Rio de Janeiro;Livros & Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1017.jpg
Eloá Martins;Eloa.Martins81@bol.com.br;02454-003;Macedo Avenida;280;Olinda;Pernambuco;Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/210.jpg
Salvador Xavier;Salvador.Xavier@hotmail.com;47870-156;Melo Rodovia;170;Cuiabá;Minas Gerais;Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1144.jpg
Joana Reis;Joana_Reis64@yahoo.com;87101-458;Reis Marginal;646;Várzea Grande;Santa Catarina;Crianças & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1066.jpg
Davi Reis;Davi_Reis25@gmail.com;84923-431;Silva Marginal;971;Caxias do Sul;Paraná;Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/504.jpg
Washington Martins;Washington_Martins@hotmail.com;47521-823;Reis Avenida;19;Várzea Grande;Goiás;Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/512.jpg
Anthony Moreira;Anthony.Moreira29@bol.com.br;11097-640;Souza Marginal;889;Carapicuíba;Amapá;Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/297.jpg
Eduarda Barros;Eduarda.Barros91@yahoo.com;97430-278;Fábio Rua;11;Santos;Goiás;Crianças, Crianças & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/849.jpg
Gabriel Silva;Gabriel54@hotmail.com;52402-414;Oliveira Avenida;996;Ribeirão Preto;Espírito Santo;Turismo & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/929.jpg
Frederico Batista;Frederico52@gmail.com;33781-138;Nogueira Rua;623;Santo André;Santa Catarina;Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1.jpg
Gabriel Batista;Gabriel.Batista@gmail.com;24566-696;Miguel Rodovia;968;Joinville;Rio Grande do Norte;Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/398.jpg
Washington Melo;Washington.Melo91@hotmail.com;40336-016;João Miguel Travessa;842;Manaus;Mato Grosso do Sul;Industrial & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/803.jpg
Alessandro Moraes;Alessandro.Moraes@hotmail.com;46957-339;Roberta Marginal;941;Praia Grande;Espírito Santo;Livros, Esportes & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/792.jpg
Célia Barros;Celia.Barros71@yahoo.com;30116-464;Paulo Travessa;444;Vitória da Conquista;Ceará;Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/421.jpg
Frederico Martins;Frederico.Martins96@gmail.com;60673-951;Santos Marginal;325;Aracaju;Paraíba;Música & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/557.jpg
Luiza Silva;Luiza.Silva@hotmail.com;61453-814;Gúbio Alameda;512;Franca;Rio de Janeiro;Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1240.jpg
João Pedro Carvalho;JoaoPedro_Carvalho@yahoo.com;73077-234;Isabel Rodovia;74;Ponta Grossa;Tocantins;Beleza, Ferramentas & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/210.jpg
Maria Helena Barros;MariaHelena95@bol.com.br;64070-025;Lorena Rodovia;705;Pelotas;Roraima;Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1063.jpg
Isabelly Reis;Isabelly.Reis35@live.com;58569-250;Célia Rodovia;911;Nova Iguaçu;Pará;Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/919.jpg
Paula Macedo;Paula5@bol.com.br;27879-039;Eduardo Avenida;371;São Gonçalo;Distrito Federal;Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/621.jpg
Marcos Martins;Marcos.Martins@hotmail.com;41108-595;Macedo Alameda;757;Maringá;Acre;Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/46.jpg
Natália Costa;Natalia.Costa19@hotmail.com;47719-018;César Alameda;416;Londrina;Minas Gerais;Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/267.jpg
