NOME;EMAIL;CEP;LOGRADOURO;NUMERO;CIDADE;ESTADO;DEPARTAMENTO;AVATAR
Joaquim Souza;Joaquim.Souza79@gmail.com;11538-083;Pereira Avenida;322;Aparecida de Goiânia;Bahia;Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/177.jpg
Alessandro Saraiva;Alessandro.Saraiva69@gmail.com;53311-651;Reis Marginal;663;Santos;Piauí;Industrial, Filmes & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/580.jpg
Vicente Franco;Vicente_Franco@bol.com.br;26310-810;Martins Travessa;314;Campina Grande;Rio Grande do Sul;Eletrônicos, Jóias & Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1161.jpg
Ana Laura Oliveira;AnaLaura.Oliveira@live.com;98564-042;Franco Rua;39;Jaboatão dos Guararapes;Ceará;Jardim & Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/651.jpg
Lorraine Xavier;Lorraine68@yahoo.com;89990-522;Macedo Rua;137;Canoas;Amazonas;Beleza & Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/288.jpg
Marcos Macedo;Marcos.Macedo95@live.com;80476-253;Batista Alameda;174;Cariacica;Rio Grande do Norte;Eletrônicos, Automotivo & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1030.jpg
Joaquim Xavier;Joaquim_Xavier@yahoo.com;85458-310;Franco Alameda;377;Petrópolis;Bahia;Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1239.jpg
Marcos Carvalho;Marcos_Carvalho@yahoo.com;88701-545;Reis Rua;816;São José dos Campos;Minas Gerais;Sapatos, Turismo & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/273.jpg
Hélio Santos;Helio.Santos42@bol.com.br;83641-197;Saraiva Alameda;194;Mossoró;Roraima;Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/174.jpg
Vitor Costa;Vitor_Costa@bol.com.br;28630-732;Kléber Rodovia;209;Taubaté;Minas Gerais;Mercearia, Beleza & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/847.jpg
Alessandra Batista;Alessandra.Batista95@yahoo.com;50232-379;Santos Travessa;144;São Paulo;Pará;Mercearia & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1222.jpg
Eduardo Melo;Eduardo91@gmail.com;78923-547;Moreira Avenida;390;Uberlândia;Bahia;Industrial & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/10.jpg
Warley Albuquerque;Warley_Albuquerque@yahoo.com;34983-349;Macedo Rodovia;832;João Pessoa;Tocantins;Esportes & Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/802.jpg
Davi Lucca Carvalho;DaviLucca24@hotmail.com;63418-933;Elísio Travessa;250;Praia Grande;Ceará;Música, Saúde & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/832.jpg
Maria Moraes;Maria76@live.com;45395-997;Franco Alameda;222;Macapá;Pernambuco;Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/544.jpg
Lavínia Costa;Lavinia_Costa23@live.com;12088-782;Pereira Alameda;320;Canoas;Rio Grande do Norte;Crianças & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/390.jpg
Felipe Moreira;Felipe.Moreira@live.com;55089-147;Calebe Rua;552;Niterói;Sergipe;Brinquedos & Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/601.jpg
Emanuel Xavier;Emanuel77@bol.com.br;74671-144;Silva Alameda;363;Niterói;Rio de Janeiro;Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1165.jpg
Paula Batista;Paula.Batista@live.com;07606-634;Macedo Alameda;960;São Vicente;Rondônia;Casa, Mercearia & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/871.jpg
Lavínia Pereira;Lavinia.Pereira93@live.com;94826-348;Moraes Marginal;556;São Vicente;Amazonas;Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1074.jpg
Washington Saraiva;Washington_Saraiva@live.com;39273-622;Batista Rodovia;520;Anápolis;Pernambuco;Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/853.jpg
Gúbio Macedo;Gubio.Macedo@gmail.com;05042-083;Alexandre Alameda;402;Cariacica;Maranhão;Jogos, Crianças & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/225.jpg
Ana Júlia Nogueira;AnaJulia_Nogueira55@gmail.com;99889-256;Costa Alameda;289;Curitiba;Pernambuco;Livros & Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1182.jpg
Júlio César Melo;JulioCesar58@live.com;72312-600;Janaína Alameda;489;Montes Claros;Amapá;Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/683.jpg
João Lucas Albuquerque;JoaoLucas_Albuquerque73@hotmail.com;40030-168;Melo Travessa;493;Blumenau;Pará;Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/200.jpg
Ígor Batista;Igor_Batista@hotmail.com;23662-556;Vitória Rodovia;142;Serra;Roraima;Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/574.jpg
Manuela Melo;Manuela92@bol.com.br;64066-911;Costa Travessa;389;Vila Velha;Santa Catarina;Sapatos, Jardim & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/624.jpg
Rafaela Braga;Rafaela.Braga@bol.com.br;72684-142;Santos Alameda;344;Canoas;Minas Gerais;Turismo & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/744.jpg
Gúbio Carvalho;Gubio59@hotmail.com;76652-915;Franco Alameda;562;São João de Meriti;Paraíba;Ferramentas & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1180.jpg
Davi Lucca Martins;DaviLucca.Martins@yahoo.com;93892-563;Gabriel Travessa;672;Goiânia;Mato Grosso do Sul;Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1191.jpg
Sílvia Oliveira;Silvia.Oliveira35@bol.com.br;37599-077;Ana Laura Marginal;292;Maceió;Mato Grosso do Sul;Brinquedos & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/380.jpg
Isabela Carvalho;Isabela.Carvalho@gmail.com;38573-140;Célia Avenida;631;Boa Vista;Pernambuco;Casa, Roupas & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/162.jpg
Ricardo Xavier;Ricardo_Xavier34@live.com;48588-232;Saraiva Travessa;480;Caucaia;Piauí;Filmes & Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/100.jpg
Alessandro Moraes;Alessandro_Moraes48@hotmail.com;30333-062;Hugo Avenida;436;Petrolina;Rio Grande do Sul;Saúde, Jogos & Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/608.jpg
Helena Melo;Helena57@yahoo.com;56162-834;Fabiano Travessa;804;Taubaté;Amapá;Jóias, Turismo & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/281.jpg
Larissa Oliveira;Larissa_Oliveira@hotmail.com;04514-652;Melo Rodovia;951;Vitória da Conquista;Maranhão;Computadores & Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1039.jpg
Marcela Xavier;Marcela31@gmail.com;61240-713;João Avenida;783;Jaboatão dos Guararapes;Amapá;Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/147.jpg
Maria Eduarda Pereira;MariaEduarda.Pereira@live.com;63874-753;Macedo Avenida;48;Palmas;Rondônia;Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/695.jpg
Emanuel Batista;Emanuel_Batista17@yahoo.com;52326-506;Barros Alameda;79;Olinda;Goiás;Brinquedos & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/586.jpg
Bryan Pereira;Bryan.Pereira70@live.com;89285-005;Fabrícia Alameda;218;Betim;Pará;Sapatos & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/195.jpg
Bryan Costa;Bryan.Costa3@yahoo.com;21129-843;Silva Marginal;74;Belford Roxo;Pernambuco;Saúde & Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/958.jpg
Lucca Xavier;Lucca.Xavier31@bol.com.br;89523-045;Souza Avenida;676;Piracicaba;Amazonas;Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/903.jpg
Sarah Martins;Sarah.Martins63@yahoo.com;45521-293;Souza Alameda;49;Ananindeua;Alagoas;Turismo & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/995.jpg
Carla Santos;Carla28@live.com;91413-643;Batista Marginal;782;Belford Roxo;Sergipe;Crianças & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/773.jpg
Lorenzo Silva;Lorenzo_Silva@bol.com.br;84405-204;Gabriel Travessa;898;Mogi das Cruzes;Maranhão;Ferramentas & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/634.jpg
Roberto Moraes;Roberto73@gmail.com;90265-197;Márcia Marginal;734;Limeira;Espírito Santo;Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/709.jpg
Lara Xavier;Lara_Xavier58@yahoo.com;59734-277;Souza Travessa;802;Jaboatão dos Guararapes;Amazonas;Roupas & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/996.jpg
Bernardo Franco;Bernardo66@gmail.com;14362-652;Franco Alameda;283;Ribeirão Preto;Minas Gerais;Turismo & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/175.jpg
Maria Luiza Nogueira;MariaLuiza.Nogueira@hotmail.com;03154-863;Reis Travessa;964;Manaus;Rondônia;Brinquedos, Jóias & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/684.jpg
Lorraine Nogueira;Lorraine_Nogueira@bol.com.br;37684-412;Melo Rua;354;Caxias do Sul;Rio Grande do Norte;Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/967.jpg
Joaquim Moreira;Joaquim_Moreira@yahoo.com;62879-537;Saraiva Avenida;735;Blumenau;São Paulo;Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1028.jpg
Vicente Braga;Vicente_Braga@yahoo.com;91128-118;Felipe Alameda;302;Macapá;Rio Grande do Norte;Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/97.jpg
Júlio Moreira;Julio_Moreira@yahoo.com;48513-826;Samuel Rua;518;Petrópolis;Espírito Santo;Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1212.jpg
Joana Barros;Joana48@bol.com.br;58796-289;Batista Avenida;540;Campinas;Rio de Janeiro;Automotivo & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/988.jpg
Ofélia Martins;Ofelia.Martins49@live.com;82247-592;Reis Rua;279;Boa Vista;Rio Grande do Sul;Sapatos, Filmes & Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/855.jpg
Davi Batista;Davi_Batista@bol.com.br;79944-945;Raul Travessa;920;Brasília;Sergipe;Brinquedos & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1215.jpg
Salvador Pereira;Salvador78@bol.com.br;72283-195;Yuri Rua;384;Serra;Pará;Jóias & Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/236.jpg
Núbia Nogueira;Nubia82@bol.com.br;37308-145;Raul Travessa;825;Vitória;Paraná;Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1238.jpg
Mariana Xavier;Mariana.Xavier@yahoo.com;68622-550;Moreira Rua;545;Santa Maria;Rio Grande do Norte;Filmes, Música & Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/406.jpg
Feliciano Xavier;Feliciano66@yahoo.com;03540-494;Moraes Rodovia;994;Goiânia;Mato Grosso do Sul;Casa, Brinquedos & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/849.jpg
Marcelo Martins;Marcelo30@yahoo.com;82440-300;Saraiva Rodovia;785;Taubaté;Mato Grosso do Sul;Brinquedos & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/88.jpg
Guilherme Reis;Guilherme_Reis46@bol.com.br;39732-177;Marcos Rodovia;42;São Paulo;Paraná;Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/35.jpg
Isis Pereira;Isis.Pereira29@bol.com.br;04124-908;Isabela Travessa;263;Caxias do Sul;Maranhão;Bebê & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/26.jpg
Fabrício Franco;Fabricio.Franco8@yahoo.com;05132-369;Carvalho Marginal;521;Suzano;Amazonas;Mercearia, Casa & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1053.jpg
Alice Carvalho;Alice98@hotmail.com;06086-084;Carvalho Rodovia;916;Rio de Janeiro;Espírito Santo;Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/849.jpg
João Santos;Joao_Santos63@yahoo.com;17837-901;Souza Rodovia;512;Mauá;Rio Grande do Sul;Jogos, Crianças & Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/56.jpg
Isabel Costa;Isabel.Costa@yahoo.com;64147-828;Lorenzo Rodovia;909;Joinville;Mato Grosso;Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/727.jpg
Emanuel Pereira;Emanuel95@yahoo.com;85294-201;Clara Marginal;406;Cariacica;Amapá;Automotivo & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/84.jpg
Henrique Melo;Henrique_Melo@live.com;48254-016;Matheus Alameda;445;Niterói;Sergipe;Roupas & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/994.jpg
Washington Albuquerque;Washington_Albuquerque17@hotmail.com;33121-233;Pereira Travessa;270;Teresina;Rio de Janeiro;Casa, Eletrônicos & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1094.jpg
Suélen Xavier;Suelen.Xavier@yahoo.com;84094-932;Warley Rodovia;536;Brasília;Bahia;Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/706.jpg
Kléber Moreira;Kleber_Moreira@hotmail.com;63180-220;Albuquerque Rua;513;Canoas;Paraíba;Mercearia & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/900.jpg
Isabela Pereira;Isabela.Pereira14@bol.com.br;50372-588;Antônio Marginal;294;Porto Velho;Rio de Janeiro;Crianças, Turismo & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/374.jpg
Tertuliano Barros;Tertuliano_Barros@bol.com.br;61997-451;Costa Alameda;751;Ribeirão Preto;Goiás;Livros, Crianças & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/372.jpg
Lívia Franco;Livia.Franco53@yahoo.com;42884-132;Maitê Alameda;491;Guarujá;Goiás;Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/456.jpg
Maria Júlia Silva;MariaJulia39@hotmail.com;28564-139;Martins Alameda;843;São Vicente;Rio Grande do Sul;Jóias & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/339.jpg
Ladislau Xavier;Ladislau.Xavier@live.com;39571-123;Silva Alameda;363;Taboão da Serra;Espírito Santo;Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/840.jpg
Sarah Braga;Sarah43@hotmail.com;98610-845;Vicente Rua;507;Várzea Grande;Piauí;Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/228.jpg
Ana Júlia Barros;AnaJulia_Barros@live.com;69743-600;Ana Júlia Rua;590;Bauru;Paraíba;Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/851.jpg
Emanuelly Souza;Emanuelly7@gmail.com;85005-524;Lorenzo Travessa;758;Limeira;Minas Gerais;Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/576.jpg
Ofélia Costa;Ofelia.Costa@hotmail.com;51594-108;Moraes Rodovia;340;Aparecida de Goiânia;Goiás;Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1229.jpg
Marcos Barros;Marcos41@yahoo.com;72634-138;Barros Travessa;116;Vitória da Conquista;Alagoas;Esportes, Mercearia & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/996.jpg
Anthony Martins;Anthony_Martins14@gmail.com;85289-998;Samuel Marginal;380;Cariacica;Sergipe;Livros & Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1221.jpg
Beatriz Pereira;Beatriz.Pereira83@live.com;48723-966;Heitor Travessa;218;Cariacica;Distrito Federal;Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/770.jpg
Guilherme Xavier;Guilherme_Xavier@yahoo.com;93069-071;Barros Travessa;937;São José dos Pinhais;Alagoas;Eletrônicos & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/286.jpg
Elísio Martins;Elisio_Martins99@live.com;89119-739;Barros Marginal;989;Osasco;Acre;Casa, Livros & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/161.jpg
Antônio Nogueira;Antonio.Nogueira6@bol.com.br;90718-625;Souza Rodovia;122;São José dos Campos;Minas Gerais;Mercearia & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/403.jpg
Isabel Oliveira;Isabel98@gmail.com;49411-858;Breno Rua;940;São Bernardo do Campo;Tocantins;Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/64.jpg
Benício Santos;Benicio.Santos17@gmail.com;29769-542;Yuri Marginal;167;Curitiba;Maranhão;Música, Ferramentas & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/817.jpg
Isabella Braga;Isabella.Braga9@gmail.com;51196-040;Benjamin Rua;883;Petrolina;Mato Grosso;Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/619.jpg
Elísio Macedo;Elisio33@live.com;77356-347;Gael Marginal;577;Florianópolis;Espírito Santo;Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/346.jpg
Washington Costa;Washington.Costa@hotmail.com;34924-587;Isabela Rua;958;Jundiaí;Mato Grosso;Saúde, Esportes & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/153.jpg
João Miguel Carvalho;JoaoMiguel_Carvalho20@hotmail.com;26758-276;Carvalho Rodovia;502;Petrolina;São Paulo;Filmes, Roupas & Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1104.jpg
Samuel Batista;Samuel.Batista@yahoo.com;80160-547;Salvador Marginal;84;Limeira;Maranhão;Automotivo, Saúde & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/430.jpg
Nataniel Moraes;Nataniel_Moraes@hotmail.com;05937-373;Talita Marginal;433;Cuiabá;Alagoas;Sapatos, Jogos & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1241.jpg
Esther Barros;Esther_Barros@live.com;96592-780;Pereira Marginal;42;São Vicente;Espírito Santo;Esportes, Filmes & Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/949.jpg
Caio Santos;Caio66@live.com;81394-955;Isadora Rua;423;Campo Grande;Piauí;Jóias, Casa & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1178.jpg
Larissa Oliveira;Larissa_Oliveira57@gmail.com;49293-527;Albuquerque Rua;527;Macapá;Rio de Janeiro;Casa, Brinquedos & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/903.jpg
Dalila Carvalho;Dalila.Carvalho@bol.com.br;84860-504;Isabelly Marginal;866;Campo Grande;Santa Catarina;Livros, Mercearia & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/482.jpg
Marina Franco;Marina.Franco39@hotmail.com;73999-999;Reis Avenida;396;Feira de Santana;Espírito Santo;Jardim & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1172.jpg
