NOME;EMAIL;CEP;LOGRADOURO;NUMERO;CIDADE;ESTADO;DEPARTAMENTO;AVATAR
Lorena Santos;Lorena_Santos@gmail.com;72394-466;Carvalho Marginal;871;João Pessoa;Tocantins;Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/857.jpg
Maria Alice Santos;MariaAlice14@hotmail.com;69718-210;Matheus Avenida;375;Santos;Tocantins;Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/908.jpg
Salvador Souza;Salvador_Souza@hotmail.com;15379-457;Emanuelly Alameda;203;Gravataí;Roraima;Saúde, Esportes & Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1093.jpg
Marcela Batista;Marcela.Batista28@gmail.com;67717-204;Moraes Rodovia;912;Salvador;Sergipe;Jogos, Esportes & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/439.jpg
Antonella Souza;Antonella9@hotmail.com;57271-409;Martins Marginal;514;Caruaru;Ceará;Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/862.jpg
Laura Santos;Laura_Santos60@hotmail.com;05508-853;Carlos Avenida;387;Goiânia;Sergipe;Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/373.jpg
Feliciano Silva;Feliciano26@live.com;17208-811;Larissa Rodovia;18;Cascavel;Acre;Beleza, Ferramentas & Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/256.jpg
Valentina Moreira;Valentina_Moreira46@gmail.com;57143-131;Albuquerque Rua;761;Florianópolis;Sergipe;Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/242.jpg
Sílvia Braga;Silvia.Braga37@yahoo.com;26534-373;Matheus Avenida;730;São Vicente;Alagoas;Casa, Jogos & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/611.jpg
Paulo Oliveira;Paulo_Oliveira85@gmail.com;66376-081;Rafael Marginal;284;Cascavel;Rio Grande do Sul;Industrial & Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1152.jpg
Ana Laura Martins;AnaLaura.Martins@gmail.com;07288-324;Fabiano Rua;481;São Gonçalo;Paraíba;Jóias & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/544.jpg
Tertuliano Costa;Tertuliano.Costa@yahoo.com;12223-568;Tertuliano Marginal;560;Contagem;Ceará;Turismo, Casa & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/653.jpg
Silas Macedo;Silas10@bol.com.br;13614-246;Melissa Travessa;871;Aracaju;Pará;Bebê & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/311.jpg
Cecília Silva;Cecilia_Silva@hotmail.com;21995-076;Batista Rua;141;Uberaba;Minas Gerais;Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/537.jpg
Yasmin Souza;Yasmin_Souza46@yahoo.com;52154-455;Silva Travessa;53;Várzea Grande;Paraíba;Computadores, Eletrônicos & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/984.jpg
Carlos Oliveira;Carlos_Oliveira@bol.com.br;37258-686;Souza Alameda;899;Osasco;Rio de Janeiro;Ferramentas & Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1165.jpg
Alessandro Barros;Alessandro_Barros55@live.com;95103-711;Pereira Travessa;883;Ponta Grossa;Roraima;Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/151.jpg
Júlia Souza;Julia_Souza53@hotmail.com;95842-924;Isadora Alameda;945;Ponta Grossa;Rio Grande do Norte;Saúde, Industrial & Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/196.jpg
Enzo Gabriel Martins;EnzoGabriel.Martins54@bol.com.br;63047-393;Isabel Alameda;625;Diadema;Sergipe;Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/785.jpg
Aline Melo;Aline41@live.com;02124-302;Warley Alameda;466;Ananindeua;Rio de Janeiro;Filmes & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/862.jpg
Júlia Carvalho;Julia.Carvalho@hotmail.com;49947-540;Ricardo Avenida;314;Paulista;Tocantins;Automotivo & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/550.jpg
Maria Albuquerque;Maria.Albuquerque@hotmail.com;75316-370;Mércia Marginal;430;São Paulo;Rio Grande do Norte;Jóias, Sapatos & Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1071.jpg
Roberto Carvalho;Roberto_Carvalho@bol.com.br;40147-909;Isis Rua;590;Sorocaba;Ceará;Esportes & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/704.jpg
Maria Eduarda Xavier;MariaEduarda_Xavier@hotmail.com;14023-016;Calebe Travessa;822;São Bernardo do Campo;Pará;Jardim & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/210.jpg
Joaquim Oliveira;Joaquim_Oliveira@hotmail.com;11398-331;Felícia Rua;992;Mogi das Cruzes;Paraná;Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/553.jpg
Júlia Carvalho;Julia0@live.com;39760-653;Santos Travessa;700;Praia Grande;Sergipe;Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/765.jpg
Eloá Batista;Eloa_Batista47@yahoo.com;56938-536;Manuela Rodovia;801;Vitória da Conquista;Rio de Janeiro;Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1225.jpg
Célia Carvalho;Celia69@bol.com.br;93643-229;Melo Marginal;767;Cuiabá;Bahia;Bebê & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/276.jpg
Gúbio Martins;Gubio.Martins@hotmail.com;15864-779;Souza Avenida;59;Belém;Minas Gerais;Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/684.jpg
Enzo Gabriel Oliveira;EnzoGabriel14@yahoo.com;43779-094;Salvador Rodovia;179;Petrolina;Roraima;Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/662.jpg
Gael Nogueira;Gael.Nogueira@hotmail.com;65758-348;Nogueira Rua;123;Canoas;Amapá;Automotivo & Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1095.jpg
Clara Melo;Clara46@live.com;20025-929;Noah Alameda;65;Vila Velha;Maranhão;Saúde, Roupas & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/28.jpg
Sara Silva;Sara_Silva30@live.com;25067-791;Guilherme Travessa;17;Campina Grande;Rio Grande do Norte;Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/517.jpg
Márcia Santos;Marcia90@hotmail.com;51977-862;Célia Rua;64;Uberlândia;Tocantins;Filmes & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/228.jpg
Margarida Pereira;Margarida_Pereira15@gmail.com;29589-536;Costa Travessa;588;Campinas;Rio de Janeiro;Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/279.jpg
Salvador Moreira;Salvador_Moreira@bol.com.br;08710-667;Isadora Rua;966;Cascavel;Alagoas;Jogos, Jóias & Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/565.jpg
João Barros;Joao_Barros@live.com;58850-129;Silva Travessa;230;Osasco;Bahia;Automotivo & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/710.jpg
Gabriel Saraiva;Gabriel.Saraiva30@live.com;91080-837;Samuel Avenida;505;Cariacica;Goiás;Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/773.jpg
Anthony Albuquerque;Anthony32@hotmail.com;31198-783;Martins Marginal;743;São José dos Pinhais;Goiás;Bebê, Livros & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/417.jpg
Maria Batista;Maria.Batista@bol.com.br;50761-305;Felícia Marginal;147;Caxias do Sul;Ceará;Sapatos & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/65.jpg
Roberta Carvalho;Roberta37@live.com;47954-313;Carvalho Travessa;551;São Gonçalo;Pará;Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/88.jpg
Raul Pereira;Raul29@hotmail.com;99814-901;Nogueira Avenida;302;Porto Alegre;Bahia;Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/828.jpg
Maria Costa;Maria.Costa68@gmail.com;54188-129;Albuquerque Alameda;875;Itaquaquecetuba;Santa Catarina;Crianças, Beleza & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1207.jpg
Alexandre Braga;Alexandre.Braga@gmail.com;40612-243;Paulo Travessa;916;Uberaba;Mato Grosso do Sul;Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1077.jpg
Sophia Moraes;Sophia.Moraes64@yahoo.com;04006-818;Nataniel Marginal;515;Belém;Paraná;Música & Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/844.jpg
Hélio Pereira;Helio_Pereira@live.com;75117-245;Albuquerque Rodovia;571;Macapá;Mato Grosso do Sul;Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/560.jpg
Maria Clara Albuquerque;MariaClara.Albuquerque29@gmail.com;94764-967;Emanuel Travessa;328;Montes Claros;Ceará;Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/546.jpg
Maitê Silva;Maite71@bol.com.br;78526-016;Pereira Alameda;785;Campo Grande;Piauí;Saúde & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/244.jpg
Ana Clara Barros;AnaClara_Barros36@hotmail.com;57898-965;Tertuliano Alameda;845;Bauru;Paraná;Filmes & Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1188.jpg
Elísio Moraes;Elisio16@live.com;99845-074;Pereira Travessa;19;Rio Branco;Goiás;Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1177.jpg
Silas Xavier;Silas_Xavier@gmail.com;38206-533;Silas Rua;935;Natal;Distrito Federal;Computadores & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/925.jpg
Marli Moreira;Marli.Moreira15@bol.com.br;41945-848;Albuquerque Rua;967;Franca;Rondônia;Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/205.jpg
Giovanna Pereira;Giovanna_Pereira@live.com;10983-659;Reis Rodovia;821;Suzano;Espírito Santo;Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/616.jpg
Dalila Silva;Dalila_Silva@yahoo.com;34829-488;Franco Avenida;659;São Paulo;Rondônia;Casa & Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/184.jpg
Isabel Braga;Isabel_Braga9@gmail.com;50938-165;Costa Travessa;964;Suzano;Paraná;Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/396.jpg
Mariana Silva;Mariana_Silva4@bol.com.br;84962-491;Carvalho Rua;450;Recife;Minas Gerais;Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/746.jpg
Bruna Costa;Bruna.Costa@live.com;40072-197;Joana Avenida;784;Recife;Mato Grosso do Sul;Mercearia, Bebê & Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/412.jpg
Guilherme Nogueira;Guilherme.Nogueira39@gmail.com;97266-589;Marcos Rodovia;381;Gravataí;Rio de Janeiro;Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1007.jpg
Bryan Nogueira;Bryan.Nogueira@hotmail.com;85333-397;Manuela Travessa;920;Blumenau;Piauí;Eletrônicos & Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/212.jpg
Sarah Reis;Sarah0@live.com;09705-904;João Pedro Travessa;813;Carapicuíba;Sergipe;Industrial, Eletrônicos & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1119.jpg
Fábio Melo;Fabio.Melo@bol.com.br;15536-875;Lívia Rua;586;Caucaia;Roraima;Jardim, Computadores & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/353.jpg
Hugo Braga;Hugo_Braga@live.com;66899-244;Isabel Rodovia;251;Natal;Acre;Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/615.jpg
Nicolas Oliveira;Nicolas_Oliveira46@live.com;45396-384;Antonella Avenida;712;Ribeirão das Neves;Rio Grande do Norte;Mercearia & Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/403.jpg
Daniel Silva;Daniel.Silva@yahoo.com;96181-386;Albuquerque Rua;560;São Gonçalo;Pernambuco;Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1133.jpg
Frederico Pereira;Frederico.Pereira@yahoo.com;22320-654;Carvalho Marginal;170;Nova Iguaçu;Rio Grande do Norte;Eletrônicos & Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/758.jpg
Sirineu Braga;Sirineu.Braga@hotmail.com;68019-105;Salvador Alameda;425;Gravataí;Maranhão;Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/798.jpg
Ana Luiza Pereira;AnaLuiza9@gmail.com;50147-798;Saraiva Travessa;553;Boa Vista;Maranhão;Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/660.jpg
Sophia Barros;Sophia35@gmail.com;85539-637;Warley Alameda;816;Contagem;Mato Grosso;Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/781.jpg
Ricardo Martins;Ricardo86@hotmail.com;84103-278;Théo Alameda;553;Maceió;Piauí;Esportes, Casa & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/262.jpg
Maria Luiza Oliveira;MariaLuiza.Oliveira6@live.com;55862-310;Pedro Marginal;87;Taubaté;Maranhão;Roupas & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/131.jpg
Júlia Barros;Julia_Barros@yahoo.com;98896-166;Albuquerque Avenida;678;Contagem;Rio Grande do Norte;Computadores, Computadores & Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/206.jpg
Fábio Moraes;Fabio_Moraes87@yahoo.com;21848-730;Yango Alameda;388;Macapá;Santa Catarina;Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1100.jpg
Carlos Carvalho;Carlos_Carvalho95@yahoo.com;77280-783;Santos Rua;211;Cascavel;Minas Gerais;Livros & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/973.jpg
Alessandra Carvalho;Alessandra_Carvalho31@hotmail.com;05477-083;João Pedro Rua;488;Anápolis;Goiás;Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/396.jpg
Esther Braga;Esther32@bol.com.br;34921-411;Isis Rua;915;Bauru;Bahia;Saúde & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/314.jpg
Alexandre Xavier;Alexandre_Xavier@bol.com.br;69904-316;Alexandre Travessa;22;Sorocaba;Rondônia;Jardim & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1197.jpg
Maitê Moreira;Maite_Moreira98@bol.com.br;12757-451;Braga Avenida;555;Belford Roxo;Paraíba;Música & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/222.jpg
Luiza Macedo;Luiza1@hotmail.com;28001-021;Leonardo Marginal;674;Aparecida de Goiânia;Mato Grosso;Roupas & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1070.jpg
Henrique Nogueira;Henrique_Nogueira46@bol.com.br;51760-832;Barros Alameda;316;Paulista;Goiás;Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/57.jpg
Daniel Batista;Daniel_Batista99@hotmail.com;51904-802;Yago Travessa;430;Caruaru;Minas Gerais;Turismo & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/695.jpg
Maria Reis;Maria20@live.com;88759-338;Moraes Marginal;381;São José do Rio Preto;Pernambuco;Jóias & Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/582.jpg
Helena Reis;Helena33@gmail.com;28395-996;Costa Alameda;25;Campinas;Ceará;Beleza, Mercearia & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/666.jpg
Márcia Moreira;Marcia95@gmail.com;73068-567;Braga Avenida;921;Serra;Mato Grosso;Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/947.jpg
Eloá Franco;Eloa.Franco@hotmail.com;44131-121;Lorenzo Rodovia;50;Ponta Grossa;Santa Catarina;Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1148.jpg
Valentina Barros;Valentina67@gmail.com;90818-999;Costa Marginal;244;Canoas;São Paulo;Turismo & Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/330.jpg
Valentina Xavier;Valentina15@yahoo.com;47911-251;Reis Avenida;156;Palmas;Alagoas;Mercearia & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1246.jpg
Alessandro Barros;Alessandro68@bol.com.br;61138-945;Albuquerque Avenida;244;Bauru;Paraíba;Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/336.jpg
Guilherme Martins;Guilherme_Martins77@yahoo.com;62790-099;Ricardo Rua;357;Piracicaba;Pernambuco;Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/533.jpg
Enzo Gabriel Martins;EnzoGabriel55@live.com;65540-384;Reis Avenida;100;Cascavel;Amapá;Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/760.jpg
Sarah Moraes;Sarah.Moraes@bol.com.br;93916-192;Moreira Rodovia;147;Aracaju;Pernambuco;Jogos, Ferramentas & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/548.jpg
Lorena Batista;Lorena.Batista6@live.com;84069-523;Anthony Travessa;191;Várzea Grande;Maranhão;Casa & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1144.jpg
Norberto Silva;Norberto36@bol.com.br;60266-474;Suélen Rua;849;Porto Velho;Alagoas;Mercearia, Automotivo & Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/449.jpg
Alice Reis;Alice16@gmail.com;61429-193;Pietro Rua;584;São José dos Campos;Piauí;Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/341.jpg
Isabela Souza;Isabela35@bol.com.br;69310-050;Santos Travessa;930;Camaçari;Bahia;Sapatos, Jardim & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1203.jpg
César Macedo;Cesar_Macedo@live.com;56837-921;Raul Avenida;561;Anápolis;Pernambuco;Casa & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/928.jpg
Enzo Melo;Enzo27@gmail.com;41119-452;Albuquerque Avenida;309;Bauru;Amazonas;Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/76.jpg
Isabelly Melo;Isabelly_Melo@gmail.com;15045-642;Antônio Alameda;589;Carapicuíba;Rondônia;Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/506.jpg
Antonella Souza;Antonella47@gmail.com;20684-194;Franco Marginal;324;Fortaleza;Mato Grosso;Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1125.jpg
João Lucas Oliveira;JoaoLucas_Oliveira89@yahoo.com;01434-574;Natália Rodovia;756;Nova Iguaçu;Mato Grosso;Música & Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/270.jpg
Melissa Batista;Melissa4@bol.com.br;86940-336;Macedo Alameda;100;Anápolis;Rio Grande do Norte;Bebê, Roupas & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/573.jpg
Joaquim Macedo;Joaquim_Macedo76@hotmail.com;45918-544;Martins Marginal;28;Mossoró;Ceará;Filmes & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/220.jpg
