NOME;EMAIL;CEP;LOGRADOURO;NUMERO;CIDADE;ESTADO;DEPARTAMENTO;AVATAR
Lívia Martins;Livia_Martins27@yahoo.com;88836-638;Barros Rodovia;845;Anápolis;Paraná;Computadores & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/365.jpg
Felícia Silva;Felicia24@yahoo.com;63798-715;Santos Rua;285;Franca;Paraná;Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/697.jpg
Henrique Oliveira;Henrique_Oliveira30@bol.com.br;84941-577;Souza Avenida;34;Ponta Grossa;Rondônia;Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/310.jpg
Isabelly Pereira;Isabelly_Pereira@bol.com.br;13941-168;Meire Rua;198;Uberaba;Amazonas;Beleza & Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/136.jpg
Roberto Melo;Roberto_Melo@yahoo.com;41269-328;Heitor Marginal;386;João Pessoa;Sergipe;Filmes, Bebê & Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/370.jpg
Deneval Barros;Deneval_Barros@live.com;04963-970;Lívia Alameda;391;Ponta Grossa;Rio de Janeiro;Ferramentas & Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1120.jpg
Ígor Moraes;Igor.Moraes52@live.com;63848-100;Marcela Marginal;31;Ponta Grossa;Santa Catarina;Jóias, Eletrônicos & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/121.jpg
Joana Braga;Joana52@hotmail.com;21660-462;Reis Rua;594;São José dos Pinhais;Santa Catarina;Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/237.jpg
Vitor Melo;Vitor.Melo6@live.com;47329-308;Alícia Avenida;942;Suzano;Paraná;Eletrônicos & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/105.jpg
Vitória Carvalho;Vitoria_Carvalho21@live.com;21119-315;Eduarda Alameda;946;Fortaleza;Roraima;Computadores, Industrial & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/862.jpg
Víctor Franco;Victor.Franco6@bol.com.br;76393-818;Lara Rodovia;95;São José dos Pinhais;Mato Grosso do Sul;Eletrônicos & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/257.jpg
Marcela Barros;Marcela_Barros@bol.com.br;12470-959;Martins Rodovia;802;Porto Velho;Rio Grande do Sul;Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/950.jpg
Karla Melo;Karla5@yahoo.com;97428-749;Moreira Travessa;122;Jaboatão dos Guararapes;Rio de Janeiro;Bebê & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/547.jpg
Janaína Melo;Janaina31@bol.com.br;07854-269;Barros Marginal;429;Camaçari;Espírito Santo;Mercearia & Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/194.jpg
Suélen Xavier;Suelen0@bol.com.br;23836-937;Sirineu Rodovia;808;Várzea Grande;Distrito Federal;Turismo, Mercearia & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1248.jpg
Fabrício Albuquerque;Fabricio.Albuquerque@hotmail.com;05454-144;Macedo Alameda;967;Pelotas;Maranhão;Jóias & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1239.jpg
Isabela Pereira;Isabela4@gmail.com;27252-120;Murilo Travessa;608;Macapá;Roraima;Turismo, Automotivo & Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/764.jpg
Arthur Costa;Arthur.Costa56@live.com;68249-363;Nogueira Marginal;207;Montes Claros;Amapá;Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1231.jpg
Helena Macedo;Helena_Macedo@hotmail.com;19366-468;Ígor Rua;269;Belford Roxo;Pernambuco;Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/670.jpg
Roberto Nogueira;Roberto.Nogueira@bol.com.br;76466-195;Dalila Rua;658;Mauá;São Paulo;Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/657.jpg
Isabela Nogueira;Isabela_Nogueira@yahoo.com;33968-354;Ana Júlia Marginal;220;São Luís;Rio Grande do Sul;Jardim, Jóias & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/762.jpg
Laura Santos;Laura_Santos2@bol.com.br;16008-924;Isaac Travessa;669;Caxias do Sul;Rio de Janeiro;Turismo & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/222.jpg
Samuel Oliveira;Samuel_Oliveira@hotmail.com;88471-370;Moraes Rua;631;Contagem;Sergipe;Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1027.jpg
Félix Reis;Felix75@gmail.com;26779-584;Melo Marginal;672;Brasília;Pará;Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/452.jpg
Matheus Moraes;Matheus_Moraes59@gmail.com;96096-642;Maria Cecília Travessa;933;São Vicente;Mato Grosso do Sul;Eletrônicos, Mercearia & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/889.jpg
Benício Xavier;Benicio2@hotmail.com;99049-761;Carvalho Avenida;577;Itaquaquecetuba;Goiás;Automotivo, Crianças & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/874.jpg
Ricardo Xavier;Ricardo46@hotmail.com;59422-153;Maitê Rodovia;24;São Bernardo do Campo;Roraima;Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1122.jpg
Alexandre Nogueira;Alexandre40@bol.com.br;35823-099;Silva Rodovia;212;João Pessoa;Maranhão;Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/233.jpg
Ana Júlia Albuquerque;AnaJulia_Albuquerque@yahoo.com;65254-316;Barros Marginal;760;Limeira;Amazonas;Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1125.jpg
Enzo Franco;Enzo74@live.com;60032-324;Moreira Rua;752;Betim;Espírito Santo;Música, Bebê & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/857.jpg
Ana Laura Nogueira;AnaLaura_Nogueira@gmail.com;60643-984;Moreira Travessa;876;Cascavel;Paraíba;Turismo, Jogos & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1079.jpg
Nicolas Carvalho;Nicolas94@yahoo.com;04788-820;Mariana Rua;521;Feira de Santana;Distrito Federal;Mercearia, Eletrônicos & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1246.jpg
Melissa Braga;Melissa.Braga31@hotmail.com;74209-829;Fabiano Marginal;419;Taboão da Serra;Ceará;Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/49.jpg
Júlio César Batista;JulioCesar_Batista3@bol.com.br;31098-941;Sílvia Rua;895;Osasco;Maranhão;Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/690.jpg
Maria Cecília Carvalho;MariaCecilia.Carvalho@live.com;50772-943;Matheus Alameda;877;Florianópolis;Minas Gerais;Sapatos & Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/972.jpg
Mércia Santos;Mercia.Santos48@gmail.com;20519-036;Benício Rua;38;Camaçari;Rio Grande do Norte;Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/63.jpg
Eduarda Xavier;Eduarda_Xavier@bol.com.br;50317-029;Pietro Rodovia;453;São Vicente;Mato Grosso;Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1012.jpg
Mariana Albuquerque;Mariana41@hotmail.com;22713-171;Maria Cecília Rodovia;863;Maringá;Bahia;Computadores, Crianças & Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/585.jpg
Marcelo Reis;Marcelo53@gmail.com;19067-038;Arthur Rua;707;Santa Maria;São Paulo;Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1112.jpg
Davi Lucca Franco;DaviLucca_Franco30@bol.com.br;84897-915;Santos Avenida;225;São Gonçalo;Mato Grosso do Sul;Casa & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/775.jpg
Lucas Batista;Lucas_Batista@live.com;35028-202;Franco Rodovia;731;Brasília;Paraíba;Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/283.jpg
Yuri Silva;Yuri97@live.com;38421-712;Larissa Travessa;615;Ribeirão Preto;Sergipe;Beleza, Bebê & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/489.jpg
Gabriel Xavier;Gabriel.Xavier@hotmail.com;01162-724;Saraiva Rodovia;15;Campinas;Minas Gerais;Jogos & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/621.jpg
Vitor Costa;Vitor36@yahoo.com;30817-878;Beatriz Rua;264;Suzano;Rio de Janeiro;Saúde & Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/77.jpg
Frederico Barros;Frederico99@gmail.com;73727-391;Nogueira Avenida;175;Caruaru;Ceará;Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/470.jpg
Frederico Pereira;Frederico_Pereira43@live.com;43845-376;Davi Lucca Rua;378;Maceió;Espírito Santo;Ferramentas, Saúde & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/75.jpg
Margarida Braga;Margarida_Braga@gmail.com;91761-279;Melissa Alameda;809;Vitória;Acre;Eletrônicos & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/444.jpg
Maria Júlia Souza;MariaJulia_Souza@live.com;15925-806;Nataniel Rodovia;408;Blumenau;Rio Grande do Norte;Roupas & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/835.jpg
Ana Clara Carvalho;AnaClara.Carvalho@gmail.com;37324-302;Xavier Avenida;685;Ribeirão Preto;Rio de Janeiro;Música & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/70.jpg
Ladislau Reis;Ladislau39@bol.com.br;24098-680;Anthony Marginal;43;Caxias do Sul;Mato Grosso do Sul;Mercearia, Automotivo & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/662.jpg
Ofélia Xavier;Ofelia_Xavier37@hotmail.com;69238-905;Ana Luiza Alameda;66;Fortaleza;Sergipe;Industrial, Roupas & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/567.jpg
Ana Júlia Silva;AnaJulia79@gmail.com;16390-216;Paulo Marginal;154;Anápolis;Maranhão;Casa & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/588.jpg
Enzo Xavier;Enzo41@live.com;19184-950;Xavier Avenida;737;Ponta Grossa;Rondônia;Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/152.jpg
Antonella Batista;Antonella_Batista34@hotmail.com;60542-804;Reis Rodovia;877;Osasco;São Paulo;Mercearia & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/884.jpg
Lívia Nogueira;Livia_Nogueira90@gmail.com;35945-913;Oliveira Marginal;400;Macapá;Goiás;Computadores & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1206.jpg
Ana Laura Pereira;AnaLaura_Pereira56@hotmail.com;15437-690;Moreira Marginal;186;Jundiaí;Rio Grande do Sul;Música, Automotivo & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/11.jpg
Leonardo Franco;Leonardo51@bol.com.br;87465-074;Rafael Avenida;654;Praia Grande;Mato Grosso;Computadores & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/542.jpg
Pablo Costa;Pablo.Costa30@hotmail.com;92636-422;Gael Rodovia;361;Ananindeua;Paraíba;Casa, Casa & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/676.jpg
Margarida Moreira;Margarida.Moreira38@yahoo.com;84978-855;Moraes Marginal;265;Jundiaí;Paraná;Ferramentas, Industrial & Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/881.jpg
Célia Silva;Celia.Silva37@bol.com.br;32979-876;Franco Travessa;809;Cuiabá;Roraima;Jogos, Música & Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/918.jpg
Yango Martins;Yango_Martins@yahoo.com;68241-895;Carvalho Alameda;377;São Luís;Roraima;Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/857.jpg
Salvador Saraiva;Salvador_Saraiva@yahoo.com;23937-638;Yango Travessa;819;Santa Maria;Mato Grosso;Saúde & Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/76.jpg
Marli Moraes;Marli91@live.com;96074-129;Melo Rodovia;833;Campina Grande;Rio de Janeiro;Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/129.jpg
Sílvia Braga;Silvia61@hotmail.com;41323-221;Marcelo Avenida;200;Boa Vista;Paraíba;Bebê, Computadores & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/498.jpg
Márcia Carvalho;Marcia43@bol.com.br;92874-441;João Pedro Rua;80;Petrolina;Bahia;Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/598.jpg
João Miguel Batista;JoaoMiguel.Batista24@live.com;57656-163;Xavier Avenida;574;Anápolis;Sergipe;Filmes & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/244.jpg
Ana Clara Carvalho;AnaClara95@gmail.com;62122-567;Bryan Marginal;393;Natal;Sergipe;Computadores & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1191.jpg
Lucas Souza;Lucas.Souza@yahoo.com;18329-093;Reis Marginal;227;Vitória da Conquista;Pernambuco;Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/831.jpg
Carla Martins;Carla6@gmail.com;15279-725;Silva Rua;552;Cuiabá;Goiás;Automotivo, Industrial & Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/588.jpg
Ígor Moreira;Igor_Moreira69@hotmail.com;14906-949;Elísio Travessa;779;Brasília;Paraná;Livros, Mercearia & Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/360.jpg
Elísio Melo;Elisio_Melo@live.com;58959-936;Carvalho Alameda;523;Limeira;Goiás;Turismo, Beleza & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/633.jpg
Raul Costa;Raul.Costa26@live.com;61877-351;Carlos Travessa;745;João Pessoa;Alagoas;Industrial & Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/770.jpg
Samuel Macedo;Samuel48@gmail.com;33391-570;Benjamin Rodovia;499;Nova Iguaçu;Rio Grande do Sul;Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/275.jpg
Miguel Souza;Miguel.Souza41@hotmail.com;20786-574;Oliveira Alameda;54;Sumaré;Sergipe;Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/152.jpg
Sílvia Nogueira;Silvia96@bol.com.br;86862-844;Valentina Rua;926;Taubaté;Piauí;Ferramentas, Turismo & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/168.jpg
Lucas Souza;Lucas49@hotmail.com;65000-097;Elísio Rodovia;604;São Gonçalo;Acre;Beleza & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/196.jpg
Tertuliano Albuquerque;Tertuliano_Albuquerque55@bol.com.br;90975-892;Albuquerque Rua;663;Belém;São Paulo;Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1152.jpg
Janaína Souza;Janaina.Souza@hotmail.com;21565-192;Manuela Alameda;377;São João de Meriti;Distrito Federal;Esportes & Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/114.jpg
Carla Carvalho;Carla_Carvalho67@hotmail.com;51757-377;Albuquerque Marginal;507;Guarulhos;Acre;Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1141.jpg
Mércia Moreira;Mercia81@hotmail.com;25974-961;Davi Lucca Avenida;564;Porto Velho;Ceará;Computadores & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1238.jpg
Lorena Macedo;Lorena.Macedo@live.com;98646-161;Oliveira Avenida;768;Petrolina;Alagoas;Automotivo, Brinquedos & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/25.jpg
Roberto Melo;Roberto.Melo@bol.com.br;99934-563;Cecília Marginal;615;Camaçari;Rio Grande do Sul;Automotivo & Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1153.jpg
Karla Souza;Karla.Souza@hotmail.com;12128-196;Franco Rua;526;São Vicente;Rio Grande do Norte;Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/977.jpg
Deneval Costa;Deneval.Costa@hotmail.com;78406-913;Moreira Rua;727;Taboão da Serra;São Paulo;Jogos, Crianças & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/776.jpg
Márcia Souza;Marcia_Souza34@bol.com.br;51761-237;Carvalho Marginal;695;Serra;Sergipe;Computadores & Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1162.jpg
Felipe Silva;Felipe.Silva@hotmail.com;08514-165;Feliciano Travessa;731;Curitiba;Rio de Janeiro;Livros & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/285.jpg
Sarah Moreira;Sarah.Moreira11@live.com;16703-944;Saraiva Rodovia;783;Recife;Espírito Santo;Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/94.jpg
Deneval Xavier;Deneval_Xavier@hotmail.com;96821-593;Sophia Rua;541;Campo Grande;Paraná;Sapatos, Eletrônicos & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/728.jpg
Isaac Albuquerque;Isaac21@live.com;85897-273;Carvalho Rua;505;Petrópolis;Santa Catarina;Industrial & Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/437.jpg
Yuri Pereira;Yuri_Pereira77@bol.com.br;52452-377;Souza Travessa;701;Sumaré;Rio Grande do Norte;Crianças & Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/73.jpg
Helena Oliveira;Helena.Oliveira@live.com;72888-868;Caio Alameda;384;Suzano;São Paulo;Sapatos & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1094.jpg
Maria Alice Oliveira;MariaAlice.Oliveira20@yahoo.com;04888-404;Salvador Alameda;102;Cuiabá;Amapá;Eletrônicos, Ferramentas & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/181.jpg
Felícia Oliveira;Felicia.Oliveira@bol.com.br;29250-545;Martins Alameda;607;Caruaru;Rio de Janeiro;Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/839.jpg
Maria Alice Carvalho;MariaAlice_Carvalho@gmail.com;33072-435;Eloá Marginal;898;Petrolina;Roraima;Ferramentas, Turismo & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/972.jpg
Alice Martins;Alice.Martins@live.com;44290-463;Paulo Avenida;847;Diadema;Alagoas;Sapatos & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/988.jpg
Sophia Oliveira;Sophia40@bol.com.br;14574-810;Janaína Alameda;912;Aracaju;Bahia;Industrial & Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/499.jpg
Fabrícia Costa;Fabricia_Costa@live.com;73324-425;Silva Avenida;782;Taubaté;Mato Grosso;Mercearia & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/513.jpg
Helena Moreira;Helena_Moreira35@gmail.com;56618-636;Helena Marginal;814;Manaus;Acre;Crianças, Jardim & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/696.jpg
Melissa Barros;Melissa.Barros32@gmail.com;14959-491;Costa Rodovia;194;Canoas;Ceará;Jogos, Computadores & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/130.jpg
Pedro Henrique Moraes;PedroHenrique_Moraes1@gmail.com;23956-617;Nogueira Rodovia;600;Taubaté;Mato Grosso;Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/151.jpg
