NOME;EMAIL;CEP;LOGRADOURO;NUMERO;CIDADE;ESTADO;DEPARTAMENTO;AVATAR
Célia Albuquerque;Celia_Albuquerque@bol.com.br;14387-316;João Lucas Alameda;919;Caucaia;Tocantins;Esportes & Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/576.jpg
Rafael Silva;Rafael54@yahoo.com;52616-699;Lucas Rua;366;Anápolis;Rio de Janeiro;Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/564.jpg
Valentina Melo;Valentina_Melo@hotmail.com;52083-210;Moraes Avenida;200;Santo André;Amazonas;Automotivo, Eletrônicos & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/605.jpg
Davi Lucca Nogueira;DaviLucca68@live.com;89243-725;Oliveira Rodovia;296;Guarulhos;Goiás;Crianças, Industrial & Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/374.jpg
Elísio Oliveira;Elisio.Oliveira89@live.com;41095-215;Melo Rua;835;Jundiaí;Amazonas;Beleza, Automotivo & Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/369.jpg
Eduarda Souza;Eduarda_Souza60@live.com;25512-197;Frederico Avenida;293;Ribeirão das Neves;Roraima;Crianças & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/345.jpg
Marcos Moreira;Marcos99@gmail.com;56328-266;Xavier Marginal;543;Niterói;Maranhão;Industrial, Roupas & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/726.jpg
Pedro Henrique Albuquerque;PedroHenrique82@gmail.com;46942-933;Carvalho Rua;516;Boa Vista;Alagoas;Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/743.jpg
Benício Carvalho;Benicio_Carvalho55@gmail.com;25297-979;Nogueira Alameda;808;Goiânia;Ceará;Filmes & Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/48.jpg
Pedro Henrique Souza;PedroHenrique_Souza@yahoo.com;79668-254;Marcelo Rodovia;817;Sumaré;Bahia;Casa & Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/833.jpg
Maitê Santos;Maite2@gmail.com;90991-656;Martins Marginal;454;Piracicaba;Bahia;Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/310.jpg
Daniel Melo;Daniel_Melo@bol.com.br;86568-518;Melo Avenida;85;Contagem;Ceará;Brinquedos & Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/373.jpg
Bryan Macedo;Bryan_Macedo@gmail.com;25717-556;Caio Marginal;919;Campo Grande;Paraíba;Jóias, Crianças & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/16.jpg
Rafaela Batista;Rafaela0@bol.com.br;61329-359;Beatriz Rodovia;696;Campina Grande;Pará;Industrial & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/247.jpg
Emanuel Batista;Emanuel.Batista@yahoo.com;07440-460;Eloá Rodovia;438;Várzea Grande;Paraíba;Música, Jóias & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/224.jpg
Samuel Costa;Samuel.Costa37@live.com;99965-030;Saraiva Rodovia;484;São Vicente;Tocantins;Mercearia, Turismo & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/523.jpg
Fabrícia Barros;Fabricia77@live.com;75884-677;Hélio Rua;490;Caxias do Sul;Paraná;Música, Jardim & Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/536.jpg
Isabella Albuquerque;Isabella41@gmail.com;42717-914;Rafaela Rodovia;100;Feira de Santana;Rio Grande do Sul;Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/348.jpg
Sirineu Costa;Sirineu6@bol.com.br;19382-304;Saraiva Travessa;933;Carapicuíba;Amazonas;Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/283.jpg
Isabel Braga;Isabel.Braga90@bol.com.br;63508-823;Melo Alameda;999;Uberaba;Rio de Janeiro;Casa & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/285.jpg
Emanuelly Saraiva;Emanuelly74@bol.com.br;04994-719;Xavier Travessa;88;São Paulo;Bahia;Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/732.jpg
Lavínia Reis;Lavinia_Reis@gmail.com;57305-062;Franco Travessa;964;Salvador;Acre;Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/372.jpg
Antônio Albuquerque;Antonio_Albuquerque@live.com;96828-117;Caio Avenida;901;Belford Roxo;Rondônia;Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/391.jpg
Eduardo Xavier;Eduardo70@bol.com.br;25470-157;Moraes Travessa;694;Vila Velha;Maranhão;Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/464.jpg
Maria Helena Costa;MariaHelena_Costa@bol.com.br;59718-192;Bryan Alameda;598;Rio de Janeiro;Rondônia;Ferramentas, Filmes & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/924.jpg
João Pedro Moraes;JoaoPedro.Moraes@hotmail.com;54374-641;Pereira Marginal;129;Várzea Grande;Amapá;Filmes, Jogos & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/211.jpg
Rebeca Souza;Rebeca.Souza80@gmail.com;93176-783;Carvalho Avenida;73;Limeira;Paraná;Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/383.jpg
Maria Cecília Martins;MariaCecilia.Martins@hotmail.com;82491-160;Márcia Alameda;286;Macapá;Goiás;Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1009.jpg
Emanuelly Silva;Emanuelly87@yahoo.com;93794-636;Barros Rodovia;338;Caucaia;Sergipe;Roupas, Computadores & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/419.jpg
Alexandre Pereira;Alexandre.Pereira@hotmail.com;88298-762;Cauã Alameda;600;Sorocaba;Minas Gerais;Jóias & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/386.jpg
Lara Albuquerque;Lara16@bol.com.br;20236-993;Oliveira Rodovia;335;Campos dos Goytacazes;Mato Grosso;Eletrônicos & Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/659.jpg
Eduardo Santos;Eduardo.Santos@bol.com.br;51032-929;Xavier Rodovia;231;Maceió;Rio de Janeiro;Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1180.jpg
Benjamin Nogueira;Benjamin65@yahoo.com;81758-950;Maria Clara Alameda;241;Uberlândia;Paraná;Roupas & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/823.jpg
Maria Luiza Melo;MariaLuiza65@yahoo.com;63629-360;Paulo Avenida;607;Mogi das Cruzes;Roraima;Livros & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/468.jpg
Davi Moraes;Davi_Moraes27@live.com;25631-332;Santos Marginal;36;Cuiabá;Mato Grosso do Sul;Brinquedos & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/447.jpg
Alice Reis;Alice98@gmail.com;94876-304;Souza Alameda;244;Campos dos Goytacazes;Ceará;Jardim, Livros & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/609.jpg
Rafaela Santos;Rafaela.Santos79@gmail.com;73963-556;Braga Alameda;161;Montes Claros;São Paulo;Computadores & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/699.jpg
Sara Batista;Sara.Batista@bol.com.br;46290-223;Alícia Marginal;500;Caruaru;Espírito Santo;Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/596.jpg
Margarida Xavier;Margarida.Xavier54@bol.com.br;29598-157;Pereira Rodovia;727;Aparecida de Goiânia;São Paulo;Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/83.jpg
Paulo Barros;Paulo.Barros@live.com;91319-945;Carvalho Travessa;704;Mauá;Rio de Janeiro;Roupas & Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/693.jpg
Benício Macedo;Benicio_Macedo48@live.com;90489-874;Enzo Gabriel Avenida;920;Olinda;Paraná;Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/725.jpg
Liz Macedo;Liz27@hotmail.com;46411-387;Isaac Rodovia;530;Juiz de Fora;Paraná;Roupas, Saúde & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1207.jpg
Fabrício Moreira;Fabricio62@gmail.com;52044-894;Alexandre Avenida;112;Jundiaí;Minas Gerais;Beleza, Industrial & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/479.jpg
Giovanna Oliveira;Giovanna_Oliveira@yahoo.com;24693-145;Lara Avenida;970;Guarujá;Ceará;Esportes, Mercearia & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1220.jpg
Théo Souza;Theo.Souza@bol.com.br;55854-560;Yasmin Alameda;749;Guarujá;Goiás;Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1084.jpg
Alessandra Carvalho;Alessandra.Carvalho@live.com;44067-433;Maria Cecília Travessa;41;Serra;Piauí;Casa, Música & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/136.jpg
Mércia Braga;Mercia.Braga38@hotmail.com;49864-966;Martins Rodovia;347;Porto Alegre;Ceará;Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/363.jpg
Fábio Saraiva;Fabio.Saraiva@live.com;39364-745;Carvalho Rodovia;835;Niterói;Santa Catarina;Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/13.jpg
Janaína Nogueira;Janaina4@live.com;28946-849;Albuquerque Rua;409;Serra;Pará;Mercearia, Sapatos & Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/32.jpg
Giovanna Moraes;Giovanna93@hotmail.com;28184-829;Lara Alameda;681;Montes Claros;Santa Catarina;Esportes, Saúde & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/673.jpg
Eduardo Martins;Eduardo_Martins95@gmail.com;63487-949;Batista Travessa;408;Recife;Pernambuco;Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/696.jpg
Ofélia Silva;Ofelia_Silva65@live.com;23350-065;Bernardo Marginal;71;Suzano;Pará;Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/938.jpg
Vitória Xavier;Vitoria_Xavier@yahoo.com;42178-729;Moreira Travessa;63;Joinville;Espírito Santo;Saúde, Automotivo & Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1239.jpg
Maria Nogueira;Maria.Nogueira@gmail.com;14794-143;Barros Rua;535;Caucaia;Tocantins;Automotivo, Automotivo & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/221.jpg
Alice Macedo;Alice.Macedo40@gmail.com;20223-688;Mércia Marginal;513;Uberlândia;Pará;Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/333.jpg
Mércia Saraiva;Mercia9@yahoo.com;60242-077;Cauã Rua;955;Palmas;Espírito Santo;Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/79.jpg
Davi Barros;Davi93@hotmail.com;24705-338;Célia Travessa;464;Uberlândia;Amapá;Jardim, Automotivo & Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/108.jpg
Calebe Macedo;Calebe62@live.com;21182-307;Lívia Alameda;506;Ananindeua;Bahia;Jogos, Música & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/639.jpg
Isabela Barros;Isabela97@live.com;88983-067;Mariana Travessa;698;São Luís;Goiás;Filmes & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1240.jpg
Marcela Barros;Marcela.Barros57@bol.com.br;76281-888;Vitória Marginal;716;Ribeirão das Neves;Rio Grande do Sul;Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/31.jpg
Núbia Barros;Nubia.Barros90@yahoo.com;39984-638;Natália Alameda;230;Londrina;Piauí;Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/885.jpg
Yago Moraes;Yago76@hotmail.com;21390-423;Silva Rodovia;267;Sumaré;Rondônia;Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/806.jpg
Enzo Franco;Enzo38@bol.com.br;85310-201;Souza Alameda;187;Rio de Janeiro;Amapá;Automotivo, Saúde & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/972.jpg
Maria Júlia Pereira;MariaJulia56@hotmail.com;09845-882;Batista Rua;218;Piracicaba;Amapá;Esportes & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/189.jpg
Fabiano Melo;Fabiano.Melo90@hotmail.com;78611-553;Pereira Travessa;491;São Gonçalo;Rio de Janeiro;Sapatos, Computadores & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1180.jpg
Ana Clara Moreira;AnaClara.Moreira@bol.com.br;12144-123;Silva Travessa;233;Osasco;Santa Catarina;Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/486.jpg
Nicolas Macedo;Nicolas91@hotmail.com;85415-414;Morgana Alameda;843;Bauru;Roraima;Esportes, Brinquedos & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/343.jpg
Ana Luiza Moraes;AnaLuiza_Moraes96@live.com;85978-443;Júlia Avenida;321;Sorocaba;São Paulo;Eletrônicos, Jóias & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/908.jpg
Félix Moreira;Felix83@live.com;31478-851;Roberto Alameda;670;Maceió;Amapá;Ferramentas & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/534.jpg
Leonardo Silva;Leonardo.Silva33@live.com;48421-004;Oliveira Marginal;203;São José dos Pinhais;Rio Grande do Sul;Música & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/800.jpg
Helena Xavier;Helena_Xavier60@hotmail.com;60974-608;Franco Rodovia;333;Santo André;Mato Grosso;Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/817.jpg
Matheus Pereira;Matheus.Pereira1@bol.com.br;93736-108;Albuquerque Alameda;990;Aparecida de Goiânia;Rondônia;Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1046.jpg
Isabelly Reis;Isabelly_Reis@yahoo.com;64782-073;Martins Rodovia;373;São Gonçalo;Rio de Janeiro;Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/716.jpg
Marli Carvalho;Marli_Carvalho6@yahoo.com;12924-252;Arthur Alameda;239;Goiânia;Distrito Federal;Livros & Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/966.jpg
Bernardo Silva;Bernardo.Silva@bol.com.br;46011-666;João Lucas Rodovia;88;Jaboatão dos Guararapes;Distrito Federal;Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/641.jpg
Júlio Moreira;Julio31@hotmail.com;44542-136;Braga Avenida;558;Várzea Grande;Rio Grande do Norte;Computadores & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/109.jpg
Théo Macedo;Theo_Macedo3@hotmail.com;92523-487;Lavínia Avenida;862;Mossoró;São Paulo;Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/623.jpg
César Batista;Cesar.Batista0@hotmail.com;12422-335;João Alameda;930;Limeira;Pará;Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1189.jpg
Roberto Albuquerque;Roberto23@bol.com.br;75368-054;Isadora Marginal;944;Porto Velho;Espírito Santo;Jogos & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/520.jpg
Noah Martins;Noah_Martins34@live.com;98814-253;Pedro Rua;566;Várzea Grande;Sergipe;Beleza & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/905.jpg
Bruna Moraes;Bruna44@gmail.com;53597-581;Enzo Gabriel Rua;781;Ananindeua;Sergipe;Mercearia, Eletrônicos & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/975.jpg
Pietro Barros;Pietro.Barros3@bol.com.br;10977-986;Célia Rua;237;Jaboatão dos Guararapes;Sergipe;Ferramentas & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1239.jpg
Morgana Souza;Morgana.Souza@gmail.com;49008-684;Macedo Avenida;877;Uberaba;Rio Grande do Norte;Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/457.jpg
Félix Melo;Felix_Melo15@bol.com.br;03432-299;Matheus Rua;656;Sumaré;Rio Grande do Norte;Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/645.jpg
Ana Júlia Carvalho;AnaJulia75@hotmail.com;67477-875;Roberto Avenida;202;Montes Claros;Mato Grosso do Sul;Beleza & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/511.jpg
Paula Saraiva;Paula_Saraiva93@live.com;85128-676;Moreira Rodovia;273;Várzea Grande;Rio Grande do Norte;Mercearia & Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1220.jpg
Janaína Albuquerque;Janaina_Albuquerque24@gmail.com;35861-632;Raul Travessa;178;Sorocaba;Roraima;Esportes & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1189.jpg
Lara Batista;Lara.Batista@yahoo.com;66861-288;Théo Avenida;706;Caucaia;Rio de Janeiro;Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/89.jpg
Davi Lucca Macedo;DaviLucca.Macedo44@live.com;18595-569;Braga Travessa;104;Vila Velha;Espírito Santo;Brinquedos, Jardim & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/97.jpg
Maria Júlia Saraiva;MariaJulia39@live.com;69415-148;Martins Marginal;80;São Vicente;Roraima;Beleza, Mercearia & Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/653.jpg
Vicente Franco;Vicente_Franco23@live.com;54298-847;Nataniel Marginal;779;Blumenau;Amapá;Bebê, Música & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/958.jpg
Miguel Macedo;Miguel.Macedo79@hotmail.com;30191-783;Reis Avenida;655;Ribeirão das Neves;Amazonas;Roupas & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/914.jpg
Lavínia Moreira;Lavinia.Moreira44@hotmail.com;63661-412;Oliveira Rua;801;Feira de Santana;Minas Gerais;Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/317.jpg
Isabel Moraes;Isabel_Moraes68@live.com;58699-058;Márcia Travessa;21;Franca;Distrito Federal;Música & Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/715.jpg
Feliciano Oliveira;Feliciano.Oliveira95@gmail.com;86320-551;Joana Rodovia;483;Camaçari;Paraíba;Crianças & Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1194.jpg
Yago Moraes;Yago_Moraes81@yahoo.com;93833-033;Oliveira Avenida;663;Feira de Santana;Maranhão;Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/761.jpg
Morgana Saraiva;Morgana.Saraiva@gmail.com;84192-069;Oliveira Travessa;352;Sorocaba;Goiás;Mercearia & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/927.jpg
Benjamin Batista;Benjamin.Batista81@live.com;17290-281;Sarah Marginal;893;Sorocaba;Piauí;Crianças & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/149.jpg
Isabel Braga;Isabel19@yahoo.com;66775-973;Melo Rodovia;489;Porto Velho;Paraná;Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/862.jpg
Matheus Reis;Matheus_Reis@live.com;36917-306;Deneval Rua;526;Salvador;Paraná;Mercearia & Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/679.jpg
